symbol,scenario,start,end,duration_minutes,mean_mrs,mean_wds,mean_ree_proxy
USDJPY,WIDE_RANGE,2026-01-14 07:09:00,2026-01-14 07:19:00,11,33.62,60.82,40.37
USDJPY,TRANSITION,2026-01-14 07:20:00,2026-01-14 09:04:00,105,26.41,40.44,48.79
USDJPY,WIDE_RANGE,2026-01-14 09:05:00,2026-01-14 09:05:00,1,21.38,41.97,48.05
USDJPY,TRANSITION,2026-01-14 09:06:00,2026-01-14 09:15:00,10,38.39,38.68,54.5
USDJPY,WIDE_RANGE,2026-01-14 09:16:00,2026-01-14 09:16:00,1,40.45,50.65,49.52
USDJPY,TRANSITION,2026-01-14 09:17:00,2026-01-14 09:25:00,9,44.22,40.1,53.46
USDJPY,WIDE_RANGE,2026-01-14 09:26:00,2026-01-14 09:27:00,2,33.45,40.22,48.3
USDJPY,TRANSITION,2026-01-14 09:28:00,2026-01-14 09:28:00,1,36.85,31.76,53.22
USDJPY,WIDE_RANGE,2026-01-14 09:29:00,2026-01-14 09:33:00,5,26.24,52.21,42.48
USDJPY,TRANSITION,2026-01-14 09:34:00,2026-01-14 10:55:00,82,29.26,37.84,52.82
USDJPY,LOW_LIQUIDITY,2026-01-14 10:56:00,2026-01-14 10:56:00,1,25.19,27.44,56.26
USDJPY,TRANSITION,2026-01-14 10:57:00,2026-01-14 10:59:00,3,29.92,25.12,59.22
USDJPY,LOW_LIQUIDITY,2026-01-14 11:00:00,2026-01-14 11:03:00,4,33.91,27.1,60.38
USDJPY,TIGHT_RANGE,2026-01-14 11:04:00,2026-01-14 11:08:00,5,26.61,38.39,53.19
USDJPY,LOW_LIQUIDITY,2026-01-14 11:09:00,2026-01-14 11:13:00,5,30.36,26.38,58.99
USDJPY,TIGHT_RANGE,2026-01-14 11:14:00,2026-01-14 11:16:00,3,24.68,37.72,52.53
USDJPY,LOW_LIQUIDITY,2026-01-14 11:17:00,2026-01-14 11:17:00,1,29.78,24.64,59.32
USDJPY,TIGHT_RANGE,2026-01-14 11:18:00,2026-01-14 11:18:00,1,26.23,30.66,55.64
USDJPY,LOW_LIQUIDITY,2026-01-14 11:19:00,2026-01-14 11:21:00,3,26.84,23.86,57.82
USDJPY,TRANSITION,2026-01-14 11:22:00,2026-01-14 11:23:00,2,44.83,18.13,68.0
USDJPY,LOW_LIQUIDITY,2026-01-14 11:24:00,2026-01-14 11:34:00,11,36.5,27.09,59.34
USDJPY,TIGHT_RANGE,2026-01-14 11:35:00,2026-01-14 11:35:00,1,17.13,48.72,41.15
USDJPY,TRANSITION,2026-01-14 11:36:00,2026-01-14 13:21:00,106,30.42,35.85,52.12
USDJPY,TIGHT_RANGE,2026-01-14 13:22:00,2026-01-14 13:22:00,1,23.83,40.53,48.78
USDJPY,TRANSITION,2026-01-14 13:23:00,2026-01-14 15:05:00,103,31.65,33.4,52.86
USDJPY,WIDE_RANGE,2026-01-14 15:06:00,2026-01-14 15:07:00,2,33.98,36.73,57.14
USDJPY,TRANSITION,2026-01-14 15:08:00,2026-01-14 15:08:00,1,37.66,34.63,59.45
USDJPY,WIDE_RANGE,2026-01-14 15:09:00,2026-01-14 15:15:00,7,29.46,45.7,50.68
USDJPY,TRANSITION,2026-01-14 15:16:00,2026-01-14 15:16:00,1,37.13,36.85,56.35
USDJPY,WIDE_RANGE,2026-01-14 15:17:00,2026-01-14 15:20:00,4,28.19,48.37,48.25
USDJPY,TRANSITION,2026-01-14 15:21:00,2026-01-14 15:22:00,2,35.23,38.83,54.16
USDJPY,WIDE_RANGE,2026-01-14 15:23:00,2026-01-14 15:23:00,1,32.26,42.14,51.3
USDJPY,TRANSITION,2026-01-14 15:24:00,2026-01-14 16:46:00,83,28.05,39.75,48.81
USDJPY,LOW_LIQUIDITY,2026-01-14 16:47:00,2026-01-14 16:47:00,1,27.9,33.14,49.54
USDJPY,TIGHT_RANGE,2026-01-14 16:48:00,2026-01-14 16:48:00,1,17.14,48.02,39.05
USDJPY,LOW_LIQUIDITY,2026-01-14 16:49:00,2026-01-14 16:51:00,3,32.28,34.24,50.05
USDJPY,TIGHT_RANGE,2026-01-14 16:52:00,2026-01-14 16:53:00,2,21.16,41.53,41.67
USDJPY,LOW_LIQUIDITY,2026-01-14 16:54:00,2026-01-14 16:55:00,2,25.45,26.29,48.25
USDJPY,TRANSITION,2026-01-14 16:56:00,2026-01-14 17:58:00,59,36.63,48.71,35.6
USDJPY,WIDE_RANGE,2026-01-14 17:59:00,2026-01-14 18:03:00,5,26.79,51.74,35.85
USDJPY,TRANSITION,2026-01-14 18:04:00,2026-01-14 19:08:00,65,33.7,36.4,56.33
USDJPY,STRONG_TREND_UP,2026-01-14 19:09:00,2026-01-14 19:10:00,2,68.74,22.65,77.92
USDJPY,TRANSITION,2026-01-14 19:11:00,2026-01-14 19:11:00,1,63.87,22.72,75.66
USDJPY,STRONG_TREND_UP,2026-01-14 19:12:00,2026-01-14 19:13:00,2,66.2,23.69,76.41
USDJPY,TRANSITION,2026-01-14 19:14:00,2026-01-14 19:49:00,36,33.28,36.99,56.73
USDJPY,WIDE_RANGE,2026-01-14 19:50:00,2026-01-14 19:52:00,3,22.23,46.49,48.42
USDJPY,TRANSITION,2026-01-14 19:53:00,2026-01-14 19:53:00,1,31.82,33.35,57.3
USDJPY,WIDE_RANGE,2026-01-14 19:54:00,2026-01-14 19:55:00,2,29.09,45.95,51.75
USDJPY,TRANSITION,2026-01-14 19:56:00,2026-01-14 20:16:00,21,45.78,32.91,63.32
USDJPY,WIDE_RANGE,2026-01-14 20:17:00,2026-01-14 20:19:00,3,28.66,43.65,51.58
USDJPY,TRANSITION,2026-01-14 20:20:00,2026-01-14 21:31:00,72,28.76,33.11,55.06
USDJPY,LOW_LIQUIDITY,2026-01-14 21:32:00,2026-01-14 21:41:00,10,50.84,13.64,72.57
USDJPY,TRANSITION,2026-01-14 21:42:00,2026-01-14 21:42:00,1,57.0,12.67,74.84
USDJPY,LOW_LIQUIDITY,2026-01-14 21:43:00,2026-01-14 21:43:00,1,54.93,14.78,72.87
USDJPY,TRANSITION,2026-01-14 21:44:00,2026-01-15 01:05:00,202,30.89,36.42,51.72
USDJPY,WIDE_RANGE,2026-01-15 01:06:00,2026-01-15 01:06:00,1,30.69,44.63,48.9
USDJPY,TRANSITION,2026-01-15 01:07:00,2026-01-15 02:11:00,65,34.37,37.93,53.53
USDJPY,WIDE_RANGE,2026-01-15 02:12:00,2026-01-15 02:13:00,2,33.46,48.03,50.27
USDJPY,TRANSITION,2026-01-15 02:14:00,2026-01-15 02:14:00,1,37.58,41.99,54.12
USDJPY,WIDE_RANGE,2026-01-15 02:15:00,2026-01-15 02:16:00,2,30.25,52.34,46.7
USDJPY,TRANSITION,2026-01-15 02:17:00,2026-01-15 02:17:00,1,35.66,42.81,52.26
USDJPY,WIDE_RANGE,2026-01-15 02:18:00,2026-01-15 02:19:00,2,27.68,55.1,44.0
USDJPY,TRANSITION,2026-01-15 02:20:00,2026-01-15 02:25:00,6,41.23,39.17,54.72
USDJPY,WIDE_RANGE,2026-01-15 02:26:00,2026-01-15 02:33:00,8,26.83,53.86,41.64
USDJPY,TRANSITION,2026-01-15 02:34:00,2026-01-15 02:34:00,1,35.36,43.66,48.75
USDJPY,WIDE_RANGE,2026-01-15 02:35:00,2026-01-15 02:36:00,2,30.95,44.23,47.09
USDJPY,TRANSITION,2026-01-15 02:37:00,2026-01-15 04:34:00,118,34.74,34.85,54.79
USDJPY,WIDE_RANGE,2026-01-15 04:35:00,2026-01-15 04:35:00,1,24.28,43.95,45.6
USDJPY,TRANSITION,2026-01-15 04:36:00,2026-01-15 05:21:00,46,25.54,44.05,46.38
USDJPY,LOW_LIQUIDITY,2026-01-15 05:22:00,2026-01-15 05:34:00,13,37.37,34.81,54.84
USDJPY,TIGHT_RANGE,2026-01-15 05:35:00,2026-01-15 05:52:00,18,18.67,46.36,45.55
USDJPY,LOW_LIQUIDITY,2026-01-15 05:53:00,2026-01-15 05:53:00,1,29.64,33.05,55.47
USDJPY,TIGHT_RANGE,2026-01-15 05:54:00,2026-01-15 05:54:00,1,26.33,36.02,53.35
USDJPY,LOW_LIQUIDITY,2026-01-15 05:55:00,2026-01-15 05:57:00,3,25.23,29.12,54.82
USDJPY,TIGHT_RANGE,2026-01-15 05:58:00,2026-01-15 06:08:00,11,21.96,41.05,49.31
USDJPY,LOW_LIQUIDITY,2026-01-15 06:09:00,2026-01-15 06:09:00,1,32.0,26.08,58.46
USDJPY,TIGHT_RANGE,2026-01-15 06:10:00,2026-01-15 06:18:00,9,19.18,47.93,45.07
USDJPY,TRANSITION,2026-01-15 06:19:00,2026-01-15 06:19:00,1,32.58,35.17,54.97
USDJPY,LOW_LIQUIDITY,2026-01-15 06:20:00,2026-01-15 06:20:00,1,37.74,29.94,59.12
USDJPY,TRANSITION,2026-01-15 06:21:00,2026-01-15 07:51:00,91,29.8,35.88,52.12
USDJPY,WIDE_RANGE,2026-01-15 07:52:00,2026-01-15 07:52:00,1,31.6,40.06,53.86
USDJPY,TRANSITION,2026-01-15 07:53:00,2026-01-15 07:58:00,6,42.2,28.52,62.26
USDJPY,WIDE_RANGE,2026-01-15 07:59:00,2026-01-15 07:59:00,1,34.63,40.19,54.43
USDJPY,TRANSITION,2026-01-15 08:00:00,2026-01-15 08:02:00,3,39.79,37.11,57.55
USDJPY,WIDE_RANGE,2026-01-15 08:03:00,2026-01-15 08:03:00,1,32.44,41.24,52.95
USDJPY,TRANSITION,2026-01-15 08:04:00,2026-01-15 08:05:00,2,41.75,31.52,60.47
USDJPY,WIDE_RANGE,2026-01-15 08:06:00,2026-01-15 08:29:00,24,28.57,46.6,48.74
USDJPY,TRANSITION,2026-01-15 08:30:00,2026-01-15 08:49:00,20,50.92,43.25,58.71
USDJPY,WIDE_RANGE,2026-01-15 08:50:00,2026-01-15 08:50:00,1,38.65,36.7,59.01
USDJPY,TRANSITION,2026-01-15 08:51:00,2026-01-15 12:43:00,233,29.27,37.26,50.89
USDJPY,TIGHT_RANGE,2026-01-15 12:44:00,2026-01-15 12:48:00,5,21.08,42.11,48.2
USDJPY,LOW_LIQUIDITY,2026-01-15 12:49:00,2026-01-15 12:49:00,1,29.22,24.59,57.36
USDJPY,TIGHT_RANGE,2026-01-15 12:50:00,2026-01-15 12:51:00,2,26.48,37.14,51.8
USDJPY,LOW_LIQUIDITY,2026-01-15 12:52:00,2026-01-15 12:57:00,6,50.0,22.45,66.48
USDJPY,TRANSITION,2026-01-15 12:58:00,2026-01-15 16:50:00,232,30.7,34.7,53.08
USDJPY,TIGHT_RANGE,2026-01-15 16:51:00,2026-01-15 16:52:00,2,19.98,55.43,38.12
USDJPY,LOW_LIQUIDITY,2026-01-15 16:53:00,2026-01-15 16:54:00,2,30.2,39.5,47.16
USDJPY,TIGHT_RANGE,2026-01-15 16:55:00,2026-01-15 16:55:00,1,14.48,55.28,33.79
USDJPY,TRANSITION,2026-01-15 16:56:00,2026-01-15 16:59:00,4,13.22,64.57,27.23
USDJPY,WHIPSAW,2026-01-15 17:00:00,2026-01-15 17:05:00,3,21.29,72.33,19.2
USDJPY,TRANSITION,2026-01-15 17:06:00,2026-01-15 17:22:00,15,25.77,57.5,26.31
USDJPY,TIGHT_RANGE,2026-01-15 17:23:00,2026-01-15 17:26:00,4,18.85,58.33,22.83
USDJPY,LOW_LIQUIDITY,2026-01-15 17:27:00,2026-01-15 17:27:00,1,23.0,53.02,26.55
USDJPY,TIGHT_RANGE,2026-01-15 17:28:00,2026-01-15 17:28:00,1,21.21,54.89,25.1
USDJPY,LOW_LIQUIDITY,2026-01-15 17:30:00,2026-01-15 17:32:00,3,24.72,51.78,27.77
USDJPY,TIGHT_RANGE,2026-01-15 17:33:00,2026-01-15 17:35:00,3,20.91,60.3,23.12
USDJPY,LOW_LIQUIDITY,2026-01-15 17:36:00,2026-01-15 17:37:00,2,24.31,57.49,25.63
USDJPY,TIGHT_RANGE,2026-01-15 17:38:00,2026-01-15 17:39:00,2,20.69,63.82,21.81
USDJPY,LOW_LIQUIDITY,2026-01-15 17:40:00,2026-01-15 17:40:00,1,27.19,51.67,28.94
USDJPY,TIGHT_RANGE,2026-01-15 17:41:00,2026-01-15 17:42:00,2,21.31,62.44,22.57
USDJPY,WHIPSAW,2026-01-15 17:43:00,2026-01-15 17:43:00,1,18.08,71.96,17.85
USDJPY,TIGHT_RANGE,2026-01-15 17:44:00,2026-01-15 17:45:00,2,22.63,62.84,23.05
USDJPY,TRANSITION,2026-01-15 17:46:00,2026-01-15 17:55:00,10,23.95,60.69,27.24
USDJPY,WIDE_RANGE,2026-01-15 17:56:00,2026-01-15 18:03:00,8,31.97,52.97,42.39
USDJPY,TRANSITION,2026-01-15 18:04:00,2026-01-15 18:05:00,2,38.66,43.46,55.16
USDJPY,WIDE_RANGE,2026-01-15 18:06:00,2026-01-15 18:08:00,3,29.56,53.47,49.42
USDJPY,TRANSITION,2026-01-15 18:09:00,2026-01-15 18:09:00,1,32.64,46.86,53.08
USDJPY,WIDE_RANGE,2026-01-15 18:10:00,2026-01-15 18:19:00,10,20.4,60.39,42.85
USDJPY,TRANSITION,2026-01-15 18:20:00,2026-01-15 18:20:00,1,32.67,35.54,56.94
USDJPY,WIDE_RANGE,2026-01-15 18:21:00,2026-01-15 18:27:00,6,22.85,47.53,48.35
USDJPY,TRANSITION,2026-01-15 18:28:00,2026-01-15 18:36:00,9,28.72,39.68,53.72
USDJPY,WIDE_RANGE,2026-01-15 18:37:00,2026-01-15 18:44:00,8,20.73,54.18,45.12
USDJPY,TRANSITION,2026-01-15 18:45:00,2026-01-15 18:47:00,3,30.77,40.27,54.47
USDJPY,WIDE_RANGE,2026-01-15 18:48:00,2026-01-15 18:49:00,2,25.76,48.05,49.51
USDJPY,TRANSITION,2026-01-15 18:50:00,2026-01-15 18:52:00,3,37.5,35.01,59.35
USDJPY,WIDE_RANGE,2026-01-15 18:53:00,2026-01-15 18:53:00,1,30.91,43.25,53.51
USDJPY,TRANSITION,2026-01-15 18:54:00,2026-01-15 18:55:00,2,35.67,33.01,59.19
USDJPY,WIDE_RANGE,2026-01-15 18:56:00,2026-01-15 18:57:00,2,29.59,42.23,53.25
USDJPY,TRANSITION,2026-01-15 18:58:00,2026-01-15 19:14:00,17,41.66,34.12,61.56
USDJPY,WIDE_RANGE,2026-01-15 19:15:00,2026-01-15 19:16:00,2,40.67,46.46,56.91
USDJPY,TRANSITION,2026-01-15 19:17:00,2026-01-15 19:17:00,1,41.67,45.55,57.68
USDJPY,WIDE_RANGE,2026-01-15 19:18:00,2026-01-15 19:22:00,5,28.68,55.72,48.25
USDJPY,TRANSITION,2026-01-15 19:23:00,2026-01-15 19:24:00,2,40.23,37.41,59.78
USDJPY,WIDE_RANGE,2026-01-15 19:25:00,2026-01-15 19:26:00,2,34.67,44.72,54.74
USDJPY,TRANSITION,2026-01-15 19:27:00,2026-01-15 20:06:00,40,36.8,37.49,57.69
USDJPY,WIDE_RANGE,2026-01-15 20:07:00,2026-01-15 20:08:00,2,27.42,57.3,44.34
USDJPY,TRANSITION,2026-01-15 20:09:00,2026-01-15 20:19:00,11,49.65,30.28,64.48
USDJPY,STRONG_TREND_DOWN,2026-01-15 20:20:00,2026-01-15 20:20:00,1,66.28,16.81,77.69
USDJPY,TRANSITION,2026-01-15 20:21:00,2026-01-15 21:45:00,85,37.85,33.13,56.45
USDJPY,WIDE_RANGE,2026-01-15 21:46:00,2026-01-15 21:47:00,2,40.71,53.45,48.08
USDJPY,TRANSITION,2026-01-15 21:48:00,2026-01-15 21:49:00,2,44.12,47.88,51.47
USDJPY,WIDE_RANGE,2026-01-15 21:50:00,2026-01-15 21:59:00,10,34.16,58.66,43.46
USDJPY,TRANSITION,2026-01-15 22:00:00,2026-01-15 22:40:00,41,26.23,39.11,51.81
USDJPY,LOW_LIQUIDITY,2026-01-15 22:41:00,2026-01-15 22:46:00,6,35.61,25.27,59.86
USDJPY,TRANSITION,2026-01-15 22:47:00,2026-01-15 22:47:00,1,36.91,28.38,58.85
USDJPY,LOW_LIQUIDITY,2026-01-15 22:48:00,2026-01-15 22:52:00,5,32.39,36.44,53.46
USDJPY,TIGHT_RANGE,2026-01-15 22:53:00,2026-01-15 22:54:00,2,26.5,43.16,48.44
USDJPY,LOW_LIQUIDITY,2026-01-15 22:55:00,2026-01-15 22:56:00,2,26.23,29.65,52.96
USDJPY,TIGHT_RANGE,2026-01-15 22:57:00,2026-01-15 22:58:00,2,20.2,40.91,46.07
USDJPY,TRANSITION,2026-01-15 22:59:00,2026-01-15 23:14:00,16,22.55,44.6,44.42
USDJPY,LOW_LIQUIDITY,2026-01-15 23:15:00,2026-01-15 23:27:00,13,36.97,28.05,59.6
USDJPY,TIGHT_RANGE,2026-01-15 23:28:00,2026-01-15 23:30:00,3,14.3,33.87,48.42
USDJPY,LOW_LIQUIDITY,2026-01-15 23:31:00,2026-01-15 23:33:00,3,22.64,26.54,54.41
USDJPY,TIGHT_RANGE,2026-01-15 23:34:00,2026-01-15 23:44:00,11,25.57,34.93,51.84
USDJPY,LOW_LIQUIDITY,2026-01-15 23:45:00,2026-01-15 23:50:00,6,38.89,34.94,54.83
USDJPY,TRANSITION,2026-01-15 23:51:00,2026-01-15 23:51:00,1,46.64,33.69,57.35
USDJPY,LOW_LIQUIDITY,2026-01-15 23:52:00,2026-01-15 23:55:00,4,48.91,31.39,58.84
USDJPY,TRANSITION,2026-01-15 23:56:00,2026-01-16 02:33:00,158,30.78,40.82,50.31
USDJPY,WIDE_RANGE,2026-01-16 02:34:00,2026-01-16 02:34:00,1,36.34,41.16,54.75
USDJPY,TRANSITION,2026-01-16 02:35:00,2026-01-16 02:38:00,4,38.97,33.74,58.25
USDJPY,WIDE_RANGE,2026-01-16 02:39:00,2026-01-16 02:39:00,1,35.65,36.39,55.68
USDJPY,TRANSITION,2026-01-16 02:40:00,2026-01-16 02:45:00,6,38.58,33.39,57.78
USDJPY,WIDE_RANGE,2026-01-16 02:46:00,2026-01-16 02:47:00,2,33.05,44.45,51.25
USDJPY,TRANSITION,2026-01-16 02:48:00,2026-01-16 02:48:00,1,39.12,36.49,56.75
USDJPY,WIDE_RANGE,2026-01-16 02:49:00,2026-01-16 02:51:00,3,34.81,41.6,53.54
USDJPY,TRANSITION,2026-01-16 02:52:00,2026-01-16 02:55:00,4,41.35,31.52,60.4
USDJPY,WIDE_RANGE,2026-01-16 02:56:00,2026-01-16 02:59:00,4,33.19,44.39,53.05
USDJPY,TRANSITION,2026-01-16 03:00:00,2026-01-16 03:01:00,2,35.8,30.04,59.83
USDJPY,WIDE_RANGE,2026-01-16 03:02:00,2026-01-16 03:02:00,1,35.67,36.97,57.46
USDJPY,TRANSITION,2026-01-16 03:03:00,2026-01-16 03:06:00,4,40.87,33.2,61.38
USDJPY,WIDE_RANGE,2026-01-16 03:07:00,2026-01-16 03:17:00,11,26.76,45.59,50.81
USDJPY,TRANSITION,2026-01-16 03:18:00,2026-01-16 03:18:00,1,22.05,48.73,47.53
USDJPY,WIDE_RANGE,2026-01-16 03:19:00,2026-01-16 03:19:00,1,20.9,51.98,45.76
USDJPY,TRANSITION,2026-01-16 03:20:00,2026-01-16 10:11:00,412,28.48,37.61,50.66
USDJPY,WIDE_RANGE,2026-01-16 10:12:00,2026-01-16 10:13:00,2,31.48,51.42,45.83
USDJPY,TRANSITION,2026-01-16 10:14:00,2026-01-16 10:17:00,4,30.8,40.73,49.23
USDJPY,WIDE_RANGE,2026-01-16 10:18:00,2026-01-16 10:20:00,3,33.29,53.44,45.64
USDJPY,TRANSITION,2026-01-16 10:21:00,2026-01-16 11:34:00,74,34.64,39.25,52.87
USDJPY,LOW_LIQUIDITY,2026-01-16 11:35:00,2026-01-16 11:37:00,3,36.56,26.41,59.63
USDJPY,TIGHT_RANGE,2026-01-16 11:38:00,2026-01-16 11:44:00,7,15.06,46.0,43.31
USDJPY,LOW_LIQUIDITY,2026-01-16 11:45:00,2026-01-16 11:45:00,1,27.74,33.9,53.5
USDJPY,TIGHT_RANGE,2026-01-16 11:46:00,2026-01-16 11:52:00,7,23.32,44.54,47.56
USDJPY,LOW_LIQUIDITY,2026-01-16 11:53:00,2026-01-16 11:56:00,4,27.54,32.16,54.31
USDJPY,TIGHT_RANGE,2026-01-16 11:57:00,2026-01-16 11:59:00,3,24.62,32.48,54.07
USDJPY,LOW_LIQUIDITY,2026-01-16 12:00:00,2026-01-16 12:08:00,9,37.9,21.8,64.02
USDJPY,TIGHT_RANGE,2026-01-16 12:09:00,2026-01-16 12:14:00,6,16.15,35.63,49.32
USDJPY,LOW_LIQUIDITY,2026-01-16 12:15:00,2026-01-16 12:16:00,2,27.67,29.5,56.7
USDJPY,TIGHT_RANGE,2026-01-16 12:17:00,2026-01-16 12:17:00,1,26.02,29.47,55.95
USDJPY,LOW_LIQUIDITY,2026-01-16 12:18:00,2026-01-16 12:21:00,4,32.55,20.37,62.05
USDJPY,TIGHT_RANGE,2026-01-16 12:22:00,2026-01-16 12:27:00,6,20.89,37.77,50.77
USDJPY,LOW_LIQUIDITY,2026-01-16 12:28:00,2026-01-16 12:36:00,9,32.7,25.99,60.2
USDJPY,TIGHT_RANGE,2026-01-16 12:37:00,2026-01-16 12:48:00,12,20.34,34.79,51.12
USDJPY,LOW_LIQUIDITY,2026-01-16 12:49:00,2026-01-16 12:49:00,1,31.92,24.0,59.44
USDJPY,TIGHT_RANGE,2026-01-16 12:50:00,2026-01-16 12:52:00,3,15.72,44.51,45.23
USDJPY,LOW_LIQUIDITY,2026-01-16 12:53:00,2026-01-16 12:59:00,7,34.16,30.32,58.22
USDJPY,TRANSITION,2026-01-16 13:00:00,2026-01-16 13:34:00,35,29.13,34.91,54.68
USDJPY,TIGHT_RANGE,2026-01-16 13:35:00,2026-01-16 13:35:00,1,18.35,47.77,43.72
USDJPY,TRANSITION,2026-01-16 13:36:00,2026-01-16 13:36:00,1,18.34,46.66,43.94
USDJPY,TIGHT_RANGE,2026-01-16 13:37:00,2026-01-16 13:37:00,1,22.44,40.26,47.55
USDJPY,TRANSITION,2026-01-16 13:38:00,2026-01-16 13:38:00,1,20.34,44.31,44.84
USDJPY,LOW_LIQUIDITY,2026-01-16 13:39:00,2026-01-16 13:39:00,1,32.47,28.8,55.29
USDJPY,TRANSITION,2026-01-16 13:40:00,2026-01-16 13:41:00,2,39.0,24.69,59.77
USDJPY,LOW_LIQUIDITY,2026-01-16 13:42:00,2026-01-16 13:44:00,3,40.8,26.78,59.32
USDJPY,TRANSITION,2026-01-16 13:45:00,2026-01-16 15:26:00,102,30.42,35.46,51.76
USDJPY,LOW_LIQUIDITY,2026-01-16 15:27:00,2026-01-16 15:29:00,3,32.59,23.25,55.72
USDJPY,TRANSITION,2026-01-16 15:30:00,2026-01-16 16:24:00,55,25.42,44.63,43.32
USDJPY,LOW_LIQUIDITY,2026-01-16 16:25:00,2026-01-16 16:25:00,1,31.77,41.28,46.5
USDJPY,TRANSITION,2026-01-16 16:26:00,2026-01-16 16:33:00,8,16.66,50.23,41.11
USDJPY,LOW_LIQUIDITY,2026-01-16 16:34:00,2026-01-16 16:34:00,1,24.22,38.46,50.76
USDJPY,TIGHT_RANGE,2026-01-16 16:35:00,2026-01-16 16:42:00,8,22.67,45.98,46.7
USDJPY,LOW_LIQUIDITY,2026-01-16 16:43:00,2026-01-16 16:51:00,9,43.85,38.78,52.49
USDJPY,TRANSITION,2026-01-16 16:52:00,2026-01-16 16:56:00,5,31.34,51.25,38.16
USDJPY,WIDE_RANGE,2026-01-16 16:57:00,2026-01-16 16:59:00,3,31.6,62.78,30.82
USDJPY,TRANSITION,2026-01-18 17:00:00,2026-01-18 17:13:00,13,43.35,64.96,31.85
USDJPY,WHIPSAW,2026-01-18 17:14:00,2026-01-18 17:15:00,2,39.76,71.56,27.96
USDJPY,TRANSITION,2026-01-18 17:16:00,2026-01-18 17:17:00,2,42.31,66.81,30.76
USDJPY,WHIPSAW,2026-01-18 17:18:00,2026-01-18 17:19:00,2,33.39,70.38,25.43
USDJPY,TRANSITION,2026-01-18 17:20:00,2026-01-18 17:28:00,9,25.93,59.44,26.07
USDJPY,WHIPSAW,2026-01-18 17:29:00,2026-01-18 17:29:00,1,11.25,70.04,18.29
USDJPY,TRANSITION,2026-01-18 17:30:00,2026-01-18 17:34:00,5,23.29,64.22,23.89
USDJPY,WIDE_RANGE,2026-01-18 17:35:00,2026-01-18 17:35:00,1,27.38,62.79,25.25
USDJPY,TRANSITION,2026-01-18 17:36:00,2026-01-18 17:45:00,10,44.62,59.18,34.41
USDJPY,WHIPSAW,2026-01-18 17:46:00,2026-01-18 17:47:00,2,36.23,72.46,26.03
USDJPY,WIDE_RANGE,2026-01-18 17:48:00,2026-01-18 17:48:00,1,39.4,63.02,30.7
USDJPY,TRANSITION,2026-01-18 17:49:00,2026-01-18 18:14:00,26,44.98,49.11,41.56
USDJPY,WIDE_RANGE,2026-01-18 18:15:00,2026-01-18 18:15:00,1,39.3,51.85,48.61
USDJPY,TRANSITION,2026-01-18 18:16:00,2026-01-18 18:22:00,7,43.62,36.49,60.77
USDJPY,WIDE_RANGE,2026-01-18 18:23:00,2026-01-18 18:32:00,10,31.09,48.68,51.75
USDJPY,TRANSITION,2026-01-18 18:33:00,2026-01-18 18:38:00,6,40.2,41.03,58.54
USDJPY,WIDE_RANGE,2026-01-18 18:39:00,2026-01-18 18:40:00,2,31.49,43.45,53.72
USDJPY,TRANSITION,2026-01-18 18:41:00,2026-01-18 18:52:00,12,41.09,28.94,63.06
USDJPY,WIDE_RANGE,2026-01-18 18:53:00,2026-01-18 18:54:00,2,33.76,36.09,57.26
USDJPY,TRANSITION,2026-01-18 18:55:00,2026-01-18 19:00:00,6,32.16,31.24,58.17
USDJPY,WIDE_RANGE,2026-01-18 19:01:00,2026-01-18 19:01:00,1,24.31,46.65,49.32
USDJPY,TRANSITION,2026-01-18 19:02:00,2026-01-18 19:19:00,18,44.7,34.24,62.92
USDJPY,WIDE_RANGE,2026-01-18 19:20:00,2026-01-18 19:27:00,8,22.75,46.92,48.51
USDJPY,TRANSITION,2026-01-18 19:28:00,2026-01-18 20:50:00,83,30.94,34.79,54.18
USDJPY,STRONG_TREND_UP,2026-01-18 20:51:00,2026-01-18 20:52:00,2,67.81,18.25,76.47
USDJPY,TRANSITION,2026-01-18 20:53:00,2026-01-18 20:57:00,5,43.76,22.01,64.8
USDJPY,LOW_LIQUIDITY,2026-01-18 20:58:00,2026-01-18 20:59:00,2,44.98,16.87,67.19
USDJPY,TRANSITION,2026-01-18 21:00:00,2026-01-19 02:15:00,316,28.5,37.15,51.23
USDJPY,WIDE_RANGE,2026-01-19 02:16:00,2026-01-19 02:23:00,8,33.97,43.38,52.57
USDJPY,TRANSITION,2026-01-19 02:24:00,2026-01-19 02:39:00,16,48.93,27.87,66.08
USDJPY,STRONG_TREND_UP,2026-01-19 02:40:00,2026-01-19 02:42:00,3,66.0,21.11,74.82
USDJPY,TRANSITION,2026-01-19 02:43:00,2026-01-19 03:06:00,24,46.13,34.57,60.52
USDJPY,WIDE_RANGE,2026-01-19 03:07:00,2026-01-19 03:08:00,2,31.12,38.23,54.97
USDJPY,TRANSITION,2026-01-19 03:09:00,2026-01-19 03:10:00,2,42.84,30.16,62.61
USDJPY,WIDE_RANGE,2026-01-19 03:11:00,2026-01-19 03:22:00,12,23.01,47.25,46.17
USDJPY,TRANSITION,2026-01-19 03:23:00,2026-01-19 04:08:00,46,25.5,38.29,49.8
USDJPY,WIDE_RANGE,2026-01-19 04:09:00,2026-01-19 04:31:00,23,27.29,47.15,48.25
USDJPY,TRANSITION,2026-01-19 04:32:00,2026-01-19 04:32:00,1,36.93,35.74,55.58
